space,subspace,title,prompt,answer
mainframe,cics/arquivos,CICS 236 - Rewrite,"Quais cuidados devem ser tomados ao usar REWRITE em registros VSAM? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: REWRITE exige que o registro tenha sido lido para update e que o comprimento/chave estejam coerentes com a definição. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 237 - Syncpoint,"Como o SYNCPOINT afeta updates em arquivos e filas? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: SYNCPOINT confirma ou desfaz unidades de trabalho que envolvem arquivos, filas e outros recursos recuperáveis. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/filas,CICS 238 - Tsq,"Quando usar Temporary Storage Queue no CICS? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: TSQ é útil para armazenamento temporário com leitura e regravação por item, inclusive entre tarefas se configurado adequadamente. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/filas,CICS 239 - Tdq,"Quando usar Transient Data Queue no CICS? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: TDQ é indicada para fluxo sequencial de saída ou entrada, especialmente quando a aplicação não precisa alterar itens já gravados. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/tratamento,CICS 240 - Resp Resp2,"Como RESP e RESP2 devem ser usados em programas CICS? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: RESP e RESP2 tornam o tratamento explícito, evitando depender apenas de abends ou de condições implícitas. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/tratamento,CICS 241 - Handle Condition,"Quando HANDLE CONDITION é útil e quando pode atrapalhar? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: HANDLE CONDITION ajuda em fluxos previsíveis, mas pode dificultar leitura se espalhar desvios demais pela rotina. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/memória,CICS 242 - Bms,"Qual é o papel do BMS na construção de mapas de tela? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: BMS descreve atributos de tela, campos de entrada e saída e reduz trabalho manual de formatação de terminal. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/memória,CICS 243 - Mapset,"Como mapset, map e symbolic map se relacionam? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: O mapset agrupa mapas; cada map descreve a tela; o symbolic map fornece a estrutura COBOL usada no programa. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/desempenho,CICS 244 - Quase Reentrancy,"Por que quase-reentrancy é importante em CICS? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Quase-reentrancy permite múltiplas tasks compartilharem o mesmo código sem corromper áreas mutáveis indevidas. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/desempenho,CICS 245 - Storage,"Quais práticas ajudam a reduzir uso de storage em aplicações CICS? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Reduzir armazenamento passa por liberar áreas cedo, evitar payload exagerado e usar estruturas temporárias de forma disciplinada. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/segurança,CICS 246 - Resource Security,"Como a segurança de transações e recursos normalmente é controlada em CICS? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: A segurança costuma ser definida por perfis de transação, arquivos, filas e comandos, geralmente integrados a RACF ou equivalente. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/depuração,CICS 247 - Abend,"Como você investiga um abend AEI9, ASRA ou AEY9? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: A investigação começa pelo código de abend, PSW/offset, dump, último comando executado e correlação com logs da região. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/integração,CICS 248 - Db2,"Como um programa CICS normalmente interage com DB2? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: A integração com DB2 ocorre por SQL embutido, controle transacional coordenado e atenção ao tempo de resposta por unidade lógica. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/integração,CICS 249 - Mq,"Em que cenário faz sentido integrar CICS com MQ? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: CICS com MQ é forte quando o desacoplamento, a resiliência e a comunicação assíncrona são mais importantes que resposta imediata. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/monitoramento,CICS 250 - Cedf Cesn Cemt,"Para que servem CEDF, CESN e CEMT no dia a dia? Considere o contexto 10 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: CEDF depura passo a passo; CESN autentica sessão; CEMT consulta e altera estado operacional de recursos. | Nível 2: No cenário 10, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/conceitos,CICS 251 - Transações,"Explique o que é uma transação no CICS e como ela se relaciona com um programa. Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Uma transação é o identificador curto que inicia uma task e leva ao carregamento de um programa ou cadeia de programas configurados na região. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/conceitos,CICS 252 - Task,"Qual é a diferença entre task, transaction e program no CICS? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Task é a instância em execução; transaction é o código que a inicia; program é o módulo de lógica que realmente processa a requisição. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/conceitos,CICS 253 - Pseudo Conversational,"O que significa um programa pseudo-conversational em CICS? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Pseudo-conversational é o modelo em que o programa devolve o controle ao CICS entre interações, preservando só o estado mínimo necessário. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 254 - Commarea,"Quando faz sentido usar COMMAREA em vez de canais e containers? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: COMMAREA faz sentido quando o payload é pequeno, o fluxo é simples e a aplicação já foi desenhada nesse padrão. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 255 - Channels Containers,"Qual a vantagem de channels e containers sobre COMMAREA? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Channels e containers suportam volumes maiores, estrutura mais flexível e integração melhor com aplicações modernas. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 256 - Link Xctl,"Qual a diferença entre LINK e XCTL no CICS? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: LINK chama outro programa e espera retorno; XCTL transfere o controle de forma definitiva, sem voltar ao chamador. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 257 - Return,"Quando usar EXEC CICS RETURN TRANSID e por quê? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: RETURN TRANSID agenda a próxima etapa conversacional preservando estado mínimo entre telas ou mensagens. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 258 - Start,"Quando usar EXEC CICS START em vez de RETURN TRANSID? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: START cria processamento assíncrono ou agendado, enquanto RETURN TRANSID normalmente dá continuidade à mesma conversa lógica. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 259 - File Control,"Como o CICS acessa arquivos VSAM por meio do FILE CONTROL? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: O FILE CONTROL permite abrir logicamente o recurso e executar READ, WRITE, REWRITE, DELETE e browse em datasets definidos ao CICS. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 260 - Browse,"Quando usar STARTBR, READNEXT e ENDBR? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: STARTBR posiciona a navegação; READNEXT lê em sequência; ENDBR encerra o browse e libera o contexto. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 261 - Rewrite,"Quais cuidados devem ser tomados ao usar REWRITE em registros VSAM? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: REWRITE exige que o registro tenha sido lido para update e que o comprimento/chave estejam coerentes com a definição. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 262 - Syncpoint,"Como o SYNCPOINT afeta updates em arquivos e filas? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: SYNCPOINT confirma ou desfaz unidades de trabalho que envolvem arquivos, filas e outros recursos recuperáveis. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/filas,CICS 263 - Tsq,"Quando usar Temporary Storage Queue no CICS? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: TSQ é útil para armazenamento temporário com leitura e regravação por item, inclusive entre tarefas se configurado adequadamente. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/filas,CICS 264 - Tdq,"Quando usar Transient Data Queue no CICS? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: TDQ é indicada para fluxo sequencial de saída ou entrada, especialmente quando a aplicação não precisa alterar itens já gravados. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/tratamento,CICS 265 - Resp Resp2,"Como RESP e RESP2 devem ser usados em programas CICS? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: RESP e RESP2 tornam o tratamento explícito, evitando depender apenas de abends ou de condições implícitas. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/tratamento,CICS 266 - Handle Condition,"Quando HANDLE CONDITION é útil e quando pode atrapalhar? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: HANDLE CONDITION ajuda em fluxos previsíveis, mas pode dificultar leitura se espalhar desvios demais pela rotina. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/memória,CICS 267 - Bms,"Qual é o papel do BMS na construção de mapas de tela? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: BMS descreve atributos de tela, campos de entrada e saída e reduz trabalho manual de formatação de terminal. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
