kind,space,subspace,spaceIcon,subspaceIcon,title,prompt,modelAnswer
exercise,Mainframe,JCL/GDG,,,Por que MOD é importante em rotinas batch? - efeito em produção em Gdg,Contextualize com operação real de mainframe. Aborde principalmente cuidado de suporte no contexto de gdg.,"Nível 1 — Conceito: MOD em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de MOD influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar MOD, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize MOD com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/VSAM,,,Como SORT FIELDS afeta desempenho ou confiabilidade? - efeito em produção em Vsam,"Considere volume, restart e manutenção. Aborde principalmente cuidado de suporte no contexto de vsam.","Nível 1 — Conceito: SORT FIELDS em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de SORT FIELDS influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar SORT FIELDS, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize SORT FIELDS com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/DFSORT,,,O que faz o parâmetro OUTFIL em JCL? - efeito em produção em Dfsort,"Explique o papel, quando usar e o que muda na execução. Aborde principalmente uso em manutenção no contexto de dfsort.","Nível 1 — Conceito: OUTFIL em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de OUTFIL influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar OUTFIL, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize OUTFIL com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/DB2,,,Qual é a diferença entre GDG e dataset sequencial comum em JCL? - efeito em produção em Db2,"Compare os cenários, riscos e exemplos práticos. Aborde principalmente uso em manutenção no contexto de db2.","Nível 1 — Conceito: GDG versus dataset sequencial comum em JCL define diferença prática entre gdg e dataset sequencial comum, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de GDG versus dataset sequencial comum influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar GDG versus dataset sequencial comum, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize GDG versus dataset sequencial comum com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/TSO/Batch,,,Quando usar SPACE em vez de RLSE? - efeito em produção em Batch,Responda com critério operacional e impacto em produção. Aborde principalmente uso em manutenção no contexto de batch.,"Nível 1 — Conceito: SPACE versus RLSE em JCL define diferença prática entre space e rlse, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de SPACE versus RLSE influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar SPACE versus RLSE, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize SPACE versus RLSE com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Segurança,,,Como diagnosticar problema relacionado a VSAM? - efeito em produção em Segurança,"Mostre sinais, causas prováveis e passos de correção. Aborde principalmente uso em manutenção no contexto de segurança.","Nível 1 — Conceito: VSAM em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de VSAM influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar VSAM, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize VSAM com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Armazenamento,,,Quais erros são comuns ao usar KSDS? - efeito em produção em Armazenamento,"Responda em níveis, do básico ao avançado. Aborde principalmente uso em manutenção no contexto de armazenamento.","Nível 1 — Conceito: KSDS em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de KSDS influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar KSDS, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize KSDS com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Procedures,,,Como escrever um exemplo de JCL usando ESDS? - efeito em produção em Procedures,Explique a lógica e as decisões do exemplo. Aborde principalmente uso em manutenção no contexto de procedures.,"Nível 1 — Conceito: ESDS em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de ESDS influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar ESDS, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize ESDS com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Diagnóstico,,,Por que RRDS é importante em rotinas batch? - efeito em produção em Diagnóstico,Contextualize com operação real de mainframe. Aborde principalmente uso em manutenção no contexto de diagnóstico.,"Nível 1 — Conceito: RRDS em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de RRDS influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar RRDS, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize RRDS com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Fundamentos,,,Como DEFINE CLUSTER afeta desempenho ou confiabilidade? - efeito em produção em Fundamentos,"Considere volume, restart e manutenção. Aborde principalmente uso em manutenção no contexto de fundamentos.","Nível 1 — Conceito: DEFINE CLUSTER em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de DEFINE CLUSTER influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar DEFINE CLUSTER, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize DEFINE CLUSTER com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Datasets,,,O que faz o parâmetro DELETE GDG em JCL? - efeito em produção em Datasets,"Explique o papel, quando usar e o que muda na execução. Aborde principalmente diagnóstico de incidente no contexto de datasets.","Nível 1 — Conceito: DELETE GDG em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de DELETE GDG influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar DELETE GDG, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize DELETE GDG com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Execução,,,Qual é a diferença entre RC e ABEND em JCL? - efeito em produção em Execução,"Compare os cenários, riscos e exemplos práticos. Aborde principalmente diagnóstico de incidente no contexto de execução.","Nível 1 — Conceito: RC versus ABEND em JCL define diferença prática entre rc e abend, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de RC versus ABEND influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar RC versus ABEND, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize RC versus ABEND com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Utilitários,,,Quando usar primary space em vez de secondary space? - efeito em produção em Utilitários,Responda com critério operacional e impacto em produção. Aborde principalmente diagnóstico de incidente no contexto de utilitários.,"Nível 1 — Conceito: primary space versus secondary space em JCL define diferença prática entre primary space e secondary space, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de primary space versus secondary space influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar primary space versus secondary space, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize primary space versus secondary space com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Controle,,,Como diagnosticar problema relacionado a +1? - efeito em produção em Controle,"Mostre sinais, causas prováveis e passos de correção. Aborde principalmente diagnóstico de incidente no contexto de controle.","Nível 1 — Conceito: +1 em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de +1 influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar +1, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize +1 com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Produção,,,Quais erros são comuns ao usar -1? - efeito em produção em Produção,"Responda em níveis, do básico ao avançado. Aborde principalmente diagnóstico de incidente no contexto de produção.","Nível 1 — Conceito: -1 em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de -1 influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar -1, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize -1 com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/GDG,,,Como escrever um exemplo de JCL usando DB2 DSN? - efeito em produção em Gdg,Explique a lógica e as decisões do exemplo. Aborde principalmente diagnóstico de incidente no contexto de gdg.,"Nível 1 — Conceito: DB2 DSN em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de DB2 DSN influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar DB2 DSN, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize DB2 DSN com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/VSAM,,,Por que RUN PROGRAM é importante em rotinas batch? - efeito em produção em Vsam,Contextualize com operação real de mainframe. Aborde principalmente diagnóstico de incidente no contexto de vsam.,"Nível 1 — Conceito: RUN PROGRAM em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de RUN PROGRAM influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar RUN PROGRAM, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize RUN PROGRAM com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/DFSORT,,,Como PLAN afeta desempenho ou confiabilidade? - efeito em produção em Dfsort,"Considere volume, restart e manutenção. Aborde principalmente diagnóstico de incidente no contexto de dfsort.","Nível 1 — Conceito: PLAN em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de PLAN influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar PLAN, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize PLAN com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/DB2,,,O que faz o parâmetro LOADLIB em JCL? - efeito em produção em Db2,"Explique o papel, quando usar e o que muda na execução. Aborde principalmente visão conceitual no contexto de db2.","Nível 1 — Conceito: LOADLIB em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de LOADLIB influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar LOADLIB, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize LOADLIB com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/TSO/Batch,,,Qual é a diferença entre IF/THEN/ELSE e COND em JCL? - efeito em produção em Batch,"Compare os cenários, riscos e exemplos práticos. Aborde principalmente visão conceitual no contexto de batch.","Nível 1 — Conceito: IF/THEN/ELSE versus COND em JCL define diferença prática entre if/then/else e cond, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de IF/THEN/ELSE versus COND influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar IF/THEN/ELSE versus COND, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize IF/THEN/ELSE versus COND com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Segurança,,,Quando usar PROC em vez de JCL in-stream? - efeito em produção em Segurança,Responda com critério operacional e impacto em produção. Aborde principalmente visão conceitual no contexto de segurança.,"Nível 1 — Conceito: PROC versus JCL in-stream em JCL define diferença prática entre proc e jcl in-stream, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de PROC versus JCL in-stream influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar PROC versus JCL in-stream, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize PROC versus JCL in-stream com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Armazenamento,,,Como diagnosticar problema relacionado a SB37? - efeito em produção em Armazenamento,"Mostre sinais, causas prováveis e passos de correção. Aborde principalmente visão conceitual no contexto de armazenamento.","Nível 1 — Conceito: SB37 em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de SB37 influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar SB37, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize SB37 com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Procedures,,,Quais erros são comuns ao usar D37? - efeito em produção em Procedures,"Responda em níveis, do básico ao avançado. Aborde principalmente visão conceitual no contexto de procedures.","Nível 1 — Conceito: D37 em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de D37 influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar D37, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize D37 com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Diagnóstico,,,Como escrever um exemplo de JCL usando E37? - efeito em produção em Diagnóstico,Explique a lógica e as decisões do exemplo. Aborde principalmente visão conceitual no contexto de diagnóstico.,"Nível 1 — Conceito: E37 em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de E37 influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar E37, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize E37 com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Fundamentos,,,Por que JCL error é importante em rotinas batch? - efeito em produção em Fundamentos,Contextualize com operação real de mainframe. Aborde principalmente visão conceitual no contexto de fundamentos.,"Nível 1 — Conceito: JCL error em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de JCL error influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar JCL error, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize JCL error com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Datasets,,,Como dataset not found afeta desempenho ou confiabilidade? - efeito em produção em Datasets,"Considere volume, restart e manutenção. Aborde principalmente visão conceitual no contexto de datasets.","Nível 1 — Conceito: dataset not found em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de dataset not found influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar dataset not found, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize dataset not found com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Execução,,,O que faz o parâmetro IEC141I em JCL? - efeito em produção em Execução,"Explique o papel, quando usar e o que muda na execução. Aborde principalmente efeito em produção no contexto de execução.","Nível 1 — Conceito: IEC141I em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de IEC141I influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar IEC141I, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize IEC141I com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
exercise,Mainframe,JCL/Utilitários,,,Qual é a diferença entre DD * e DD DATA em JCL? - efeito em produção em Utilitários,"Compare os cenários, riscos e exemplos práticos. Aborde principalmente efeito em produção no contexto de utilitários.","Nível 1 — Conceito: DD * versus DD DATA em JCL define diferença prática entre dd * e dd data, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de DD * versus DD DATA influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar DD * versus DD DATA, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize DD * versus DD DATA com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
