kind,space,subspace,spaceIcon,subspaceIcon,title,prompt,modelAnswer
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 059 - Conceito central: Navegação,Explique em alto nível: Como você localiza rapidamente um membro problemático?,"Pelo padrão da biblioteca, member list e buscas contextuais."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 060 - Pergunta de recrutador: Produtividade,Se eu te perguntasse em entrevista: O que diferencia alguém fluente em ISPF?,"Rapidez com atalhos, comandos, organização e leitura de contexto operacional."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 061 - TSO,O que é TSO no ecossistema z/OS? Responda como em uma entrevista técnica objetiva.,Ambiente interativo de comandos e execução para o usuário.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 062 - Cenário prático: ISPF,"Em um cenário real de operação ou desenvolvimento, Qual a função do ISPF no dia a dia?","Interface produtiva para editar, navegar, alocar e operar datasets/jobs."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 063 - Troubleshooting: 3.4,"Durante uma investigação em mainframe, Para que serve a opção 3.4 do ISPF?",Listar e navegar datasets por padrão de nome.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 064 - Conceito central: Edit/Browse,Explique em alto nível: Quando usar Browse em vez de Edit?,Quando só é preciso consultar conteúdo sem risco de alteração.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 065 - Pergunta de recrutador: Prefix commands,Se eu te perguntasse em entrevista: Cite exemplos de prefix commands úteis em edição ISPF.,"I, D, R, C, M, A, B e afins para inserir, deletar, copiar e mover linhas."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 066 - Member list,Por que member list é tão útil em bibliotecas? Responda como em uma entrevista técnica objetiva.,"Permite localizar, editar e comparar membros com agilidade."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 067 - Cenário prático: Submit,"Em um cenário real de operação ou desenvolvimento, Como você submete um JCL a partir do ISPF?",Abrindo/visualizando o membro e usando SUBMIT ou comando equivalente.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 068 - Troubleshooting: SDSF,"Durante uma investigação em mainframe, Como SDSF complementa TSO/ISPF?","Permite acompanhar jobs, spool, status e outputs."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 069 - Conceito central: Command line,Explique em alto nível: Por que dominar a command line do ISPF acelera o trabalho?,Reduz navegação manual e aumenta produtividade.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 070 - Pergunta de recrutador: Profile,Se eu te perguntasse em entrevista: O que são perfis de usuário no ISPF?,Preferências e parâmetros persistidos para a sessão/uso.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 071 - Find/Change,Como FIND e CHANGE ajudam em manutenção? Responda como em uma entrevista técnica objetiva.,Aceleram busca e edição em massa dentro de membros.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 072 - Cenário prático: Cut/Paste,"Em um cenário real de operação ou desenvolvimento, Que cuidados você toma ao editar JCL no ISPF?","Colunas, sintaxe, continuidade de parâmetros e comentários."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 073 - Troubleshooting: Dataset allocation,"Durante uma investigação em mainframe, Como o ISPF ajuda a alocar datasets?",Via utilitários/opções que guiam definição de atributos.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 074 - Conceito central: Tutorial/Help,Explique em alto nível: Por que conhecer HELP do ISPF é valioso?,Ajuda a lembrar sintaxe e comandos sem sair do terminal.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 075 - Pergunta de recrutador: SPF editor,Se eu te perguntasse em entrevista: Qual a diferença cultural entre editor ISPF e VS Code?,ISPF é orientado a terminal e produtividade operacional; VS Code traz integração moderna e extensões.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 076 - TSO commands,Cite comandos TSO comuns em rotina operacional. Responda como em uma entrevista técnica objetiva.,"LISTDS, ALLOC, FREE, SUBMIT e comandos do ambiente."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 077 - Cenário prático: Clist/REXX,"Em um cenário real de operação ou desenvolvimento, Como REXX se integra ao TSO/ISPF?",Executando automações e chamando serviços TSO/ISPF.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 078 - Troubleshooting: Segurança,"Durante uma investigação em mainframe, Qual cuidado ao operar por TSO/ISPF em ambiente compartilhado?","Executar com precisão, validar alvo e evitar edições indevidas."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 079 - Conceito central: Navegação,Explique em alto nível: Como você localiza rapidamente um membro problemático?,"Pelo padrão da biblioteca, member list e buscas contextuais."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 080 - Pergunta de recrutador: Produtividade,Se eu te perguntasse em entrevista: O que diferencia alguém fluente em ISPF?,"Rapidez com atalhos, comandos, organização e leitura de contexto operacional."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 081 - TSO,O que é TSO no ecossistema z/OS? Responda como em uma entrevista técnica objetiva.,Ambiente interativo de comandos e execução para o usuário.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 082 - Cenário prático: ISPF,"Em um cenário real de operação ou desenvolvimento, Qual a função do ISPF no dia a dia?","Interface produtiva para editar, navegar, alocar e operar datasets/jobs."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 083 - Troubleshooting: 3.4,"Durante uma investigação em mainframe, Para que serve a opção 3.4 do ISPF?",Listar e navegar datasets por padrão de nome.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 084 - Conceito central: Edit/Browse,Explique em alto nível: Quando usar Browse em vez de Edit?,Quando só é preciso consultar conteúdo sem risco de alteração.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 085 - Pergunta de recrutador: Prefix commands,Se eu te perguntasse em entrevista: Cite exemplos de prefix commands úteis em edição ISPF.,"I, D, R, C, M, A, B e afins para inserir, deletar, copiar e mover linhas."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 086 - Member list,Por que member list é tão útil em bibliotecas? Responda como em uma entrevista técnica objetiva.,"Permite localizar, editar e comparar membros com agilidade."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 087 - Cenário prático: Submit,"Em um cenário real de operação ou desenvolvimento, Como você submete um JCL a partir do ISPF?",Abrindo/visualizando o membro e usando SUBMIT ou comando equivalente.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 088 - Troubleshooting: SDSF,"Durante uma investigação em mainframe, Como SDSF complementa TSO/ISPF?","Permite acompanhar jobs, spool, status e outputs."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 089 - Conceito central: Command line,Explique em alto nível: Por que dominar a command line do ISPF acelera o trabalho?,Reduz navegação manual e aumenta produtividade.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 090 - Pergunta de recrutador: Profile,Se eu te perguntasse em entrevista: O que são perfis de usuário no ISPF?,Preferências e parâmetros persistidos para a sessão/uso.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 091 - Find/Change,Como FIND e CHANGE ajudam em manutenção? Responda como em uma entrevista técnica objetiva.,Aceleram busca e edição em massa dentro de membros.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 092 - Cenário prático: Cut/Paste,"Em um cenário real de operação ou desenvolvimento, Que cuidados você toma ao editar JCL no ISPF?","Colunas, sintaxe, continuidade de parâmetros e comentários."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 093 - Troubleshooting: Dataset allocation,"Durante uma investigação em mainframe, Como o ISPF ajuda a alocar datasets?",Via utilitários/opções que guiam definição de atributos.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 094 - Conceito central: Tutorial/Help,Explique em alto nível: Por que conhecer HELP do ISPF é valioso?,Ajuda a lembrar sintaxe e comandos sem sair do terminal.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 095 - Pergunta de recrutador: SPF editor,Se eu te perguntasse em entrevista: Qual a diferença cultural entre editor ISPF e VS Code?,ISPF é orientado a terminal e produtividade operacional; VS Code traz integração moderna e extensões.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 096 - TSO commands,Cite comandos TSO comuns em rotina operacional. Responda como em uma entrevista técnica objetiva.,"LISTDS, ALLOC, FREE, SUBMIT e comandos do ambiente."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 097 - Cenário prático: Clist/REXX,"Em um cenário real de operação ou desenvolvimento, Como REXX se integra ao TSO/ISPF?",Executando automações e chamando serviços TSO/ISPF.
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 098 - Troubleshooting: Segurança,"Durante uma investigação em mainframe, Qual cuidado ao operar por TSO/ISPF em ambiente compartilhado?","Executar com precisão, validar alvo e evitar edições indevidas."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 099 - Conceito central: Navegação,Explique em alto nível: Como você localiza rapidamente um membro problemático?,"Pelo padrão da biblioteca, member list e buscas contextuais."
interview,Mainframe,TSO/ISPF,🖥️,🖥️,TSO/ISPF 100 - Pergunta de recrutador: Produtividade,Se eu te perguntasse em entrevista: O que diferencia alguém fluente em ISPF?,"Rapidez com atalhos, comandos, organização e leitura de contexto operacional."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 001 - Batch,O que caracteriza processamento batch? Responda como em uma entrevista técnica objetiva.,"Execução em lote, orientada a arquivos/janelas e normalmente sem interação do usuário final."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 002 - Cenário prático: Online,"Em um cenário real de operação ou desenvolvimento, O que caracteriza processamento online?",Resposta interativa em tempo quase real a transações do usuário ou sistemas.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 003 - Troubleshooting: Janela batch,"Durante uma investigação em mainframe, Por que a janela batch importa em bancos?",Porque concentra cargas pesadas e precisa respeitar prazos operacionais.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 004 - Conceito central: SLA,Explique em alto nível: Como SLA influencia desenho batch e online?,"Define tempo de resposta/conclusão e impacta arquitetura, monitoramento e contingência."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 005 - Pergunta de recrutador: Commit,Se eu te perguntasse em entrevista: Como o conceito de commit difere entre batch e online?,No online tende a ser transacional e frequente; no batch pode ser em checkpoints ou etapas.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 006 - Checkpoint,Por que checkpoints são relevantes em batch longo? Responda como em uma entrevista técnica objetiva.,Permitem retomada controlada e reduzem custo de reprocessamento.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 007 - Cenário prático: Concorrência,"Em um cenário real de operação ou desenvolvimento, Qual desafio de concorrência existe no online?",Múltiplos usuários/processos disputando atualização dos mesmos dados.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 008 - Troubleshooting: Ordenação de jobs,"Durante uma investigação em mainframe, Por que dependência entre jobs é crítica?",Porque uma etapa pode depender da integridade/saída da anterior.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 009 - Conceito central: Rollback,Explique em alto nível: Quando rollback é mais visível no mundo online?,Em transações falhas que precisam preservar consistência imediata.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 010 - Pergunta de recrutador: Cutoff,Se eu te perguntasse em entrevista: O que é cutoff operacional em um banco?,Horário-limite para considerar movimentos no ciclo do dia.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 011 - Fechamento diário,Por que o fechamento diário é sensível? Responda como em uma entrevista técnica objetiva.,"Consolida saldos, encerra contabilização do dia e alimenta próximos processos."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 012 - Cenário prático: Assíncrono,"Em um cenário real de operação ou desenvolvimento, Onde processamento assíncrono ajuda?",Desacoplando etapas pesadas ou não críticas da jornada síncrona do usuário.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 013 - Troubleshooting: Reprocessamento,"Durante uma investigação em mainframe, Como reprocessamento deve ser tratado em batch?","Com controle, rastreabilidade e garantia de não duplicidade."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 014 - Conceito central: Idempotência,Explique em alto nível: Por que idempotência importa em integrações bancárias?,Para evitar duplicidade quando há reenvio ou retry.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 015 - Pergunta de recrutador: Monitoramento,Se eu te perguntasse em entrevista: Que indicadores você monitora em batch?,"Duração, RC, volume, throughput, falhas, backlog e horários de início/fim."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 016 - Online x batch,Quando uma regra deve sair do online e ir para o batch? Responda como em uma entrevista técnica objetiva.,"Quando é pesada, tolera latência e não precisa bloquear jornada do cliente."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 017 - Cenário prático: Arquivos x transações,"Em um cenário real de operação ou desenvolvimento, Qual diferença de modelagem você percebe entre arquivo batch e transação online?",Batch trabalha com massa consolidada; online com eventos/transações unitárias.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 018 - Troubleshooting: Recuperação,"Durante uma investigação em mainframe, O que muda na recuperação de falhas entre batch e online?",Batch pode reexecutar etapas; online precisa preservar atomicidade e continuidade do serviço.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 019 - Conceito central: Observabilidade,Explique em alto nível: Que evidência é essencial após falha batch?,"Step afetado, RC, spool, datasets e decisão operacional."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 020 - Pergunta de recrutador: Integração,Se eu te perguntasse em entrevista: Como batch e online convivem em core bancário?,"Online registra eventos e o batch consolida, reconcilia, gera relatórios e fecha o dia."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 021 - Batch,O que caracteriza processamento batch? Responda como em uma entrevista técnica objetiva.,"Execução em lote, orientada a arquivos/janelas e normalmente sem interação do usuário final."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 022 - Cenário prático: Online,"Em um cenário real de operação ou desenvolvimento, O que caracteriza processamento online?",Resposta interativa em tempo quase real a transações do usuário ou sistemas.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 023 - Troubleshooting: Janela batch,"Durante uma investigação em mainframe, Por que a janela batch importa em bancos?",Porque concentra cargas pesadas e precisa respeitar prazos operacionais.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 024 - Conceito central: SLA,Explique em alto nível: Como SLA influencia desenho batch e online?,"Define tempo de resposta/conclusão e impacta arquitetura, monitoramento e contingência."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 025 - Pergunta de recrutador: Commit,Se eu te perguntasse em entrevista: Como o conceito de commit difere entre batch e online?,No online tende a ser transacional e frequente; no batch pode ser em checkpoints ou etapas.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 026 - Checkpoint,Por que checkpoints são relevantes em batch longo? Responda como em uma entrevista técnica objetiva.,Permitem retomada controlada e reduzem custo de reprocessamento.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 027 - Cenário prático: Concorrência,"Em um cenário real de operação ou desenvolvimento, Qual desafio de concorrência existe no online?",Múltiplos usuários/processos disputando atualização dos mesmos dados.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 028 - Troubleshooting: Ordenação de jobs,"Durante uma investigação em mainframe, Por que dependência entre jobs é crítica?",Porque uma etapa pode depender da integridade/saída da anterior.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 029 - Conceito central: Rollback,Explique em alto nível: Quando rollback é mais visível no mundo online?,Em transações falhas que precisam preservar consistência imediata.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 030 - Pergunta de recrutador: Cutoff,Se eu te perguntasse em entrevista: O que é cutoff operacional em um banco?,Horário-limite para considerar movimentos no ciclo do dia.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 031 - Fechamento diário,Por que o fechamento diário é sensível? Responda como em uma entrevista técnica objetiva.,"Consolida saldos, encerra contabilização do dia e alimenta próximos processos."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 032 - Cenário prático: Assíncrono,"Em um cenário real de operação ou desenvolvimento, Onde processamento assíncrono ajuda?",Desacoplando etapas pesadas ou não críticas da jornada síncrona do usuário.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 033 - Troubleshooting: Reprocessamento,"Durante uma investigação em mainframe, Como reprocessamento deve ser tratado em batch?","Com controle, rastreabilidade e garantia de não duplicidade."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 034 - Conceito central: Idempotência,Explique em alto nível: Por que idempotência importa em integrações bancárias?,Para evitar duplicidade quando há reenvio ou retry.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 035 - Pergunta de recrutador: Monitoramento,Se eu te perguntasse em entrevista: Que indicadores você monitora em batch?,"Duração, RC, volume, throughput, falhas, backlog e horários de início/fim."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 036 - Online x batch,Quando uma regra deve sair do online e ir para o batch? Responda como em uma entrevista técnica objetiva.,"Quando é pesada, tolera latência e não precisa bloquear jornada do cliente."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 037 - Cenário prático: Arquivos x transações,"Em um cenário real de operação ou desenvolvimento, Qual diferença de modelagem você percebe entre arquivo batch e transação online?",Batch trabalha com massa consolidada; online com eventos/transações unitárias.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 038 - Troubleshooting: Recuperação,"Durante uma investigação em mainframe, O que muda na recuperação de falhas entre batch e online?",Batch pode reexecutar etapas; online precisa preservar atomicidade e continuidade do serviço.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 039 - Conceito central: Observabilidade,Explique em alto nível: Que evidência é essencial após falha batch?,"Step afetado, RC, spool, datasets e decisão operacional."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 040 - Pergunta de recrutador: Integração,Se eu te perguntasse em entrevista: Como batch e online convivem em core bancário?,"Online registra eventos e o batch consolida, reconcilia, gera relatórios e fecha o dia."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 041 - Batch,O que caracteriza processamento batch? Responda como em uma entrevista técnica objetiva.,"Execução em lote, orientada a arquivos/janelas e normalmente sem interação do usuário final."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 042 - Cenário prático: Online,"Em um cenário real de operação ou desenvolvimento, O que caracteriza processamento online?",Resposta interativa em tempo quase real a transações do usuário ou sistemas.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 043 - Troubleshooting: Janela batch,"Durante uma investigação em mainframe, Por que a janela batch importa em bancos?",Porque concentra cargas pesadas e precisa respeitar prazos operacionais.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 044 - Conceito central: SLA,Explique em alto nível: Como SLA influencia desenho batch e online?,"Define tempo de resposta/conclusão e impacta arquitetura, monitoramento e contingência."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 045 - Pergunta de recrutador: Commit,Se eu te perguntasse em entrevista: Como o conceito de commit difere entre batch e online?,No online tende a ser transacional e frequente; no batch pode ser em checkpoints ou etapas.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 046 - Checkpoint,Por que checkpoints são relevantes em batch longo? Responda como em uma entrevista técnica objetiva.,Permitem retomada controlada e reduzem custo de reprocessamento.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 047 - Cenário prático: Concorrência,"Em um cenário real de operação ou desenvolvimento, Qual desafio de concorrência existe no online?",Múltiplos usuários/processos disputando atualização dos mesmos dados.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 048 - Troubleshooting: Ordenação de jobs,"Durante uma investigação em mainframe, Por que dependência entre jobs é crítica?",Porque uma etapa pode depender da integridade/saída da anterior.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 049 - Conceito central: Rollback,Explique em alto nível: Quando rollback é mais visível no mundo online?,Em transações falhas que precisam preservar consistência imediata.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 050 - Pergunta de recrutador: Cutoff,Se eu te perguntasse em entrevista: O que é cutoff operacional em um banco?,Horário-limite para considerar movimentos no ciclo do dia.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 051 - Fechamento diário,Por que o fechamento diário é sensível? Responda como em uma entrevista técnica objetiva.,"Consolida saldos, encerra contabilização do dia e alimenta próximos processos."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 052 - Cenário prático: Assíncrono,"Em um cenário real de operação ou desenvolvimento, Onde processamento assíncrono ajuda?",Desacoplando etapas pesadas ou não críticas da jornada síncrona do usuário.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 053 - Troubleshooting: Reprocessamento,"Durante uma investigação em mainframe, Como reprocessamento deve ser tratado em batch?","Com controle, rastreabilidade e garantia de não duplicidade."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 054 - Conceito central: Idempotência,Explique em alto nível: Por que idempotência importa em integrações bancárias?,Para evitar duplicidade quando há reenvio ou retry.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 055 - Pergunta de recrutador: Monitoramento,Se eu te perguntasse em entrevista: Que indicadores você monitora em batch?,"Duração, RC, volume, throughput, falhas, backlog e horários de início/fim."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 056 - Online x batch,Quando uma regra deve sair do online e ir para o batch? Responda como em uma entrevista técnica objetiva.,"Quando é pesada, tolera latência e não precisa bloquear jornada do cliente."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 057 - Cenário prático: Arquivos x transações,"Em um cenário real de operação ou desenvolvimento, Qual diferença de modelagem você percebe entre arquivo batch e transação online?",Batch trabalha com massa consolidada; online com eventos/transações unitárias.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 058 - Troubleshooting: Recuperação,"Durante uma investigação em mainframe, O que muda na recuperação de falhas entre batch e online?",Batch pode reexecutar etapas; online precisa preservar atomicidade e continuidade do serviço.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 059 - Conceito central: Observabilidade,Explique em alto nível: Que evidência é essencial após falha batch?,"Step afetado, RC, spool, datasets e decisão operacional."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 060 - Pergunta de recrutador: Integração,Se eu te perguntasse em entrevista: Como batch e online convivem em core bancário?,"Online registra eventos e o batch consolida, reconcilia, gera relatórios e fecha o dia."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 061 - Batch,O que caracteriza processamento batch? Responda como em uma entrevista técnica objetiva.,"Execução em lote, orientada a arquivos/janelas e normalmente sem interação do usuário final."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 062 - Cenário prático: Online,"Em um cenário real de operação ou desenvolvimento, O que caracteriza processamento online?",Resposta interativa em tempo quase real a transações do usuário ou sistemas.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 063 - Troubleshooting: Janela batch,"Durante uma investigação em mainframe, Por que a janela batch importa em bancos?",Porque concentra cargas pesadas e precisa respeitar prazos operacionais.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 064 - Conceito central: SLA,Explique em alto nível: Como SLA influencia desenho batch e online?,"Define tempo de resposta/conclusão e impacta arquitetura, monitoramento e contingência."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 065 - Pergunta de recrutador: Commit,Se eu te perguntasse em entrevista: Como o conceito de commit difere entre batch e online?,No online tende a ser transacional e frequente; no batch pode ser em checkpoints ou etapas.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 066 - Checkpoint,Por que checkpoints são relevantes em batch longo? Responda como em uma entrevista técnica objetiva.,Permitem retomada controlada e reduzem custo de reprocessamento.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 067 - Cenário prático: Concorrência,"Em um cenário real de operação ou desenvolvimento, Qual desafio de concorrência existe no online?",Múltiplos usuários/processos disputando atualização dos mesmos dados.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 068 - Troubleshooting: Ordenação de jobs,"Durante uma investigação em mainframe, Por que dependência entre jobs é crítica?",Porque uma etapa pode depender da integridade/saída da anterior.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 069 - Conceito central: Rollback,Explique em alto nível: Quando rollback é mais visível no mundo online?,Em transações falhas que precisam preservar consistência imediata.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 070 - Pergunta de recrutador: Cutoff,Se eu te perguntasse em entrevista: O que é cutoff operacional em um banco?,Horário-limite para considerar movimentos no ciclo do dia.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 071 - Fechamento diário,Por que o fechamento diário é sensível? Responda como em uma entrevista técnica objetiva.,"Consolida saldos, encerra contabilização do dia e alimenta próximos processos."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 072 - Cenário prático: Assíncrono,"Em um cenário real de operação ou desenvolvimento, Onde processamento assíncrono ajuda?",Desacoplando etapas pesadas ou não críticas da jornada síncrona do usuário.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 073 - Troubleshooting: Reprocessamento,"Durante uma investigação em mainframe, Como reprocessamento deve ser tratado em batch?","Com controle, rastreabilidade e garantia de não duplicidade."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 074 - Conceito central: Idempotência,Explique em alto nível: Por que idempotência importa em integrações bancárias?,Para evitar duplicidade quando há reenvio ou retry.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 075 - Pergunta de recrutador: Monitoramento,Se eu te perguntasse em entrevista: Que indicadores você monitora em batch?,"Duração, RC, volume, throughput, falhas, backlog e horários de início/fim."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 076 - Online x batch,Quando uma regra deve sair do online e ir para o batch? Responda como em uma entrevista técnica objetiva.,"Quando é pesada, tolera latência e não precisa bloquear jornada do cliente."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 077 - Cenário prático: Arquivos x transações,"Em um cenário real de operação ou desenvolvimento, Qual diferença de modelagem você percebe entre arquivo batch e transação online?",Batch trabalha com massa consolidada; online com eventos/transações unitárias.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 078 - Troubleshooting: Recuperação,"Durante uma investigação em mainframe, O que muda na recuperação de falhas entre batch e online?",Batch pode reexecutar etapas; online precisa preservar atomicidade e continuidade do serviço.
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 079 - Conceito central: Observabilidade,Explique em alto nível: Que evidência é essencial após falha batch?,"Step afetado, RC, spool, datasets e decisão operacional."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 080 - Pergunta de recrutador: Integração,Se eu te perguntasse em entrevista: Como batch e online convivem em core bancário?,"Online registra eventos e o batch consolida, reconcilia, gera relatórios e fecha o dia."
interview,Mainframe,Batch e Online,🖥️,🔄,Batch e Online 081 - Batch,O que caracteriza processamento batch? Responda como em uma entrevista técnica objetiva.,"Execução em lote, orientada a arquivos/janelas e normalmente sem interação do usuário final."
