kind,space,subspace,spaceIcon,subspaceIcon,title,lang,description,code
code,mainframe,jcl/utilitarios,,,JCL 473 - DFSORT para ordenar registros de benefícios na rotina de reconciliação,jcl,"Ordena um arquivo sequencial usando chave posicional, útil para preparar dados de benefícios antes do passo de reconciliação.","//SRT473   JOB (ACCT),'BENE REC',CLASS=A,MSGCLASS=X
//SORTSTEP  EXEC PGM=SORT
//SORTIN    DD   DSN=USER.BENE.REC.INPUT.RS,DISP=SHR
//SORTOUT   DD   DSN=USER.BENE.REC.SORTED.RS,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//SYSIN     DD   *
  SORT FIELDS=(14,4,ZD,A)
  OPTION EQUALS
/*"
code,mainframe,jcl/utilitarios,,,JCL 474 - IEBCOPY para promover membros de benefícios em reconciliação,jcl,"Copia membros selecionados entre bibliotecas particionadas, típico de promoção de utilitários ou PROC de benefícios.","//CPY474   JOB (ACCT),'BENE REC',CLASS=A,MSGCLASS=X
//CPYLIB    EXEC PGM=IEBCOPY
//SYSPRINT  DD   SYSOUT=*
//SYSUT1    DD   DSN=USER.BENE.REC.PDS.SOURCE,DISP=SHR
//SYSUT2    DD   DSN=USER.BENE.REC.PDS.TARGET,DISP=SHR
//SYSIN     DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
  SELECT MEMBER=(BENEREC)
/*"
code,mainframe,jcl/utilitarios,,,JCL 475 - IDCAMS DEFINE CLUSTER para VSAM de benefícios em reconciliação,jcl,"Cria um KSDS para armazenar dados de benefícios, ajustando tamanho de chave e de registro conforme a rotina de reconciliação.","//IDC475   JOB (ACCT),'BENE REC',CLASS=A,MSGCLASS=X
//DEFKSDS   EXEC PGM=IDCAMS
//SYSPRINT  DD   SYSOUT=*
//SYSIN     DD   *
  DEFINE CLUSTER(NAME(USER.BENE.REC.KSDS) -
         INDEXED -
         KEYS(12 0) -
         RECORDSIZE(300 300) -
         SHAREOPTIONS(2 3) -
         VOLUMES(WRK001)) -
         DATA(NAME(USER.BENE.REC.KSDS.DATA)) -
         INDEX(NAME(USER.BENE.REC.KSDS.INDEX))
/*"
code,mainframe,jcl/execucao,,,JCL 476 - COND para bloquear step de reconciliação em benefícios,jcl,Pula a etapa seguinte quando a validação de benefícios retorna RC compatível com a regra operacional definida para reconciliação.,"//COND476 JOB (ACCT),'BENE REC',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//VALIDA    EXEC PGM=VALBENE
//ENTRADA   DD   DSN=USER.BENE.REC.INPUT.RS,DISP=SHR
//PROCESSA  EXEC PGM=PRCBENE,COND=(12,EQ,VALIDA)
//SAIDA     DD   DSN=USER.BENE.REC.SAIDA.RS,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/execucao,,,JCL 477 - IF/THEN/ELSE para desviar processamento de benefícios em reconciliação,jcl,"Encaminha o job para o caminho normal ou alternativo de reconciliação, conforme RC do step anterior.","//IF477    JOB (ACCT),'BENE REC',CLASS=A,MSGCLASS=X
//EXTRAI    EXEC PGM=EXTBENE
//CHECKRC   IF (EXTRAI.RC <= 8) THEN
//CARGA     EXEC PGM=LDBENE
//OUTOK     DD   DSN=USER.BENE.REC.OK.RS,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//ELSE
//ERRO      EXEC PGM=GERRPT
//OUTERR    DD   DSN=USER.BENE.REC.ERRO.RS,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA
//ENDIF     ENDIF"
code,mainframe,jcl/procedures,,,JCL 478 - PROC catalogada para reconciliação de benefícios,jcl,Chama uma PROC reutilizável e sobrescreve parâmetros simbólicos para adaptar o processamento ao domínio de benefícios.,"//PRC478   JOB (ACCT),'BENE REC',CLASS=A,MSGCLASS=X
//EXECROT   EXEC PROCBENE,ARQIN=USER.BENE.REC.IN.RS,ARQOUT=USER.BENE.REC.OUT.RS,
//             REG=64M,TIPO=REC"
code,mainframe,jcl/generico,,,JCL 479 - PROC in-stream parametrizada para benefícios em reconciliação,jcl,"Define uma procedure no próprio job com símbolos para variar entrada, saída e modo de execução da rotina de reconciliação.","//ISP479   JOB (ACCT),'BENE REC',CLASS=A,MSGCLASS=X
//ETAPA     PROC ARQIN=,ARQOUT=
//STEP1     EXEC PGM=PRCBENE
//INFILE    DD   DSN=&ARQIN,DISP=SHR
//OUTFILE   DD   DSN=&ARQOUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//          PEND
//RUNPROC   EXEC ETAPA,ARQIN=USER.BENE.REC.RAW.RS,ARQOUT=USER.BENE.REC.NORM.RS"
code,mainframe,jcl/dd,,,JCL 480 - DISP detalhado para arquivo de benefícios em reconciliação,jcl,"Mostra um triplo DISP OLD,DELETE,DELETE e o efeito prático de sucesso, falha ou término anormal sobre um dataset de benefícios.","//DSP480   JOB (ACCT),'BENE REC',CLASS=A,MSGCLASS=X
//STEP1     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.BENE.REC.ARQ.RS,DISP=(OLD,DELETE,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
code,mainframe,jcl/basico,,,JCL 481 - JOB de relatório gerencial para benefícios com CLASS=D e MSGCLASS=K,jcl,"Configura um JOB batch para benefícios, ajustando fila, saída de mensagens e NOTIFY para o lote de relatório gerencial.","//JOB481   JOB (ACCT),'BENE REL',CLASS=D,MSGCLASS=K,NOTIFY=&SYSUID
//STEP1     EXEC PGM=IEFBR14
//DD1       DD   DSN=USER.BENE.REL.TEMP.GO,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800)"
code,mainframe,jcl/datasets,,,JCL 482 - IEFBR14 para alocar arquivo de relatório gerencial em benefícios,jcl,"Aloca e cataloga um dataset para a rotina de relatório gerencial de benefícios, variando DCB e SPACE conforme o cenário.","//ALOC482 JOB (ACCT),'BENE REL',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.BENE.REL.ENTRADA.GO,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=20000),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/utilitarios,,,JCL 483 - DFSORT para ordenar registros de benefícios na rotina de relatório gerencial,jcl,"Ordena um arquivo sequencial usando chave posicional, útil para preparar dados de benefícios antes do passo de relatório gerencial.","//SRT483   JOB (ACCT),'BENE REL',CLASS=A,MSGCLASS=X
//SORTSTEP  EXEC PGM=SORT
//SORTIN    DD   DSN=USER.BENE.REL.INPUT.GO,DISP=SHR
//SORTOUT   DD   DSN=USER.BENE.REL.SORTED.GO,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//SYSIN     DD   *
  SORT FIELDS=(18,6,CH,A)
  OPTION EQUALS
/*"
code,mainframe,jcl/utilitarios,,,JCL 484 - IEBCOPY para promover membros de benefícios em relatório gerencial,jcl,"Copia membros selecionados entre bibliotecas particionadas, típico de promoção de utilitários ou PROC de benefícios.","//CPY484   JOB (ACCT),'BENE REL',CLASS=A,MSGCLASS=X
//CPYLIB    EXEC PGM=IEBCOPY
//SYSPRINT  DD   SYSOUT=*
//SYSUT1    DD   DSN=USER.BENE.REL.PDS.SOURCE,DISP=SHR
//SYSUT2    DD   DSN=USER.BENE.REL.PDS.TARGET,DISP=SHR
//SYSIN     DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
  SELECT MEMBER=(BENEREL)
/*"
code,mainframe,jcl/utilitarios,,,JCL 485 - IDCAMS DEFINE CLUSTER para VSAM de benefícios em relatório gerencial,jcl,"Cria um KSDS para armazenar dados de benefícios, ajustando tamanho de chave e de registro conforme a rotina de relatório gerencial.","//IDC485   JOB (ACCT),'BENE REL',CLASS=A,MSGCLASS=X
//DEFKSDS   EXEC PGM=IDCAMS
//SYSPRINT  DD   SYSOUT=*
//SYSIN     DD   *
  DEFINE CLUSTER(NAME(USER.BENE.REL.KSDS) -
         INDEXED -
         KEYS(6 0) -
         RECORDSIZE(80 80) -
         SHAREOPTIONS(2 3) -
         VOLUMES(WRK001)) -
         DATA(NAME(USER.BENE.REL.KSDS.DATA)) -
         INDEX(NAME(USER.BENE.REL.KSDS.INDEX))
/*"
code,mainframe,jcl/execucao,,,JCL 486 - COND para bloquear step de relatório gerencial em benefícios,jcl,Pula a etapa seguinte quando a validação de benefícios retorna RC compatível com a regra operacional definida para relatório gerencial.,"//COND486 JOB (ACCT),'BENE REL',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//VALIDA    EXEC PGM=VALBENE
//ENTRADA   DD   DSN=USER.BENE.REL.INPUT.GO,DISP=SHR
//PROCESSA  EXEC PGM=PRCBENE,COND=(16,GE,VALIDA)
//SAIDA     DD   DSN=USER.BENE.REL.SAIDA.GO,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/execucao,,,JCL 487 - IF/THEN/ELSE para desviar processamento de benefícios em relatório gerencial,jcl,"Encaminha o job para o caminho normal ou alternativo de relatório gerencial, conforme RC do step anterior.","//IF487    JOB (ACCT),'BENE REL',CLASS=A,MSGCLASS=X
//EXTRAI    EXEC PGM=EXTBENE
//CHECKRC   IF (EXTRAI.RC <= 12) THEN
//CARGA     EXEC PGM=LDBENE
//OUTOK     DD   DSN=USER.BENE.REL.OK.GO,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//ELSE
//ERRO      EXEC PGM=GERRPT
//OUTERR    DD   DSN=USER.BENE.REL.ERRO.GO,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA
//ENDIF     ENDIF"
code,mainframe,jcl/procedures,,,JCL 488 - PROC catalogada para relatório gerencial de benefícios,jcl,Chama uma PROC reutilizável e sobrescreve parâmetros simbólicos para adaptar o processamento ao domínio de benefícios.,"//PRC488   JOB (ACCT),'BENE REL',CLASS=A,MSGCLASS=X
//EXECROT   EXEC PROCBENE,ARQIN=USER.BENE.REL.IN.GO,ARQOUT=USER.BENE.REL.OUT.GO,
//             REG=96M,TIPO=REL"
code,mainframe,jcl/generico,,,JCL 489 - PROC in-stream parametrizada para benefícios em relatório gerencial,jcl,"Define uma procedure no próprio job com símbolos para variar entrada, saída e modo de execução da rotina de relatório gerencial.","//ISP489   JOB (ACCT),'BENE REL',CLASS=A,MSGCLASS=X
//ETAPA     PROC ARQIN=,ARQOUT=
//STEP1     EXEC PGM=PRCBENE
//INFILE    DD   DSN=&ARQIN,DISP=SHR
//OUTFILE   DD   DSN=&ARQOUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//          PEND
//RUNPROC   EXEC ETAPA,ARQIN=USER.BENE.REL.RAW.GO,ARQOUT=USER.BENE.REL.NORM.GO"
code,mainframe,jcl/dd,,,JCL 490 - DISP detalhado para arquivo de benefícios em relatório gerencial,jcl,"Mostra um triplo DISP SHR,KEEP,KEEP e o efeito prático de sucesso, falha ou término anormal sobre um dataset de benefícios.","//DSP490   JOB (ACCT),'BENE REL',CLASS=A,MSGCLASS=X
//STEP1     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.BENE.REL.ARQ.GO,DISP=(SHR,KEEP,KEEP),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
code,mainframe,jcl/basico,,,JCL 491 - JOB de retorno bancário para benefícios com CLASS=E e MSGCLASS=T,jcl,"Configura um JOB batch para benefícios, ajustando fila, saída de mensagens e NOTIFY para o lote de retorno bancário.","//JOB491   JOB (ACCT),'BENE RET',CLASS=E,MSGCLASS=T,NOTIFY=&SYSUID
//STEP1     EXEC PGM=IEFBR14
//DD1       DD   DSN=USER.BENE.RET.TEMP.DF,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800)"
code,mainframe,jcl/datasets,,,JCL 492 - IEFBR14 para alocar arquivo de retorno bancário em benefícios,jcl,"Aloca e cataloga um dataset para a rotina de retorno bancário de benefícios, variando DCB e SPACE conforme o cenário.","//ALOC492 JOB (ACCT),'BENE RET',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.BENE.RET.ENTRADA.DF,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=VB,LRECL=300,BLKSIZE=3120),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/utilitarios,,,JCL 493 - DFSORT para ordenar registros de benefícios na rotina de retorno bancário,jcl,"Ordena um arquivo sequencial usando chave posicional, útil para preparar dados de benefícios antes do passo de retorno bancário.","//SRT493   JOB (ACCT),'BENE RET',CLASS=A,MSGCLASS=X
//SORTSTEP  EXEC PGM=SORT
//SORTIN    DD   DSN=USER.BENE.RET.INPUT.DF,DISP=SHR
//SORTOUT   DD   DSN=USER.BENE.RET.SORTED.DF,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//SYSIN     DD   *
  SORT FIELDS=(24,3,ZD,A)
  OPTION EQUALS
/*"
code,mainframe,jcl/utilitarios,,,JCL 494 - IEBCOPY para promover membros de benefícios em retorno bancário,jcl,"Copia membros selecionados entre bibliotecas particionadas, típico de promoção de utilitários ou PROC de benefícios.","//CPY494   JOB (ACCT),'BENE RET',CLASS=A,MSGCLASS=X
//CPYLIB    EXEC PGM=IEBCOPY
//SYSPRINT  DD   SYSOUT=*
//SYSUT1    DD   DSN=USER.BENE.RET.PDS.SOURCE,DISP=SHR
//SYSUT2    DD   DSN=USER.BENE.RET.PDS.TARGET,DISP=SHR
//SYSIN     DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
  SELECT MEMBER=(BENERET)
/*"
code,mainframe,jcl/utilitarios,,,JCL 495 - IDCAMS DEFINE CLUSTER para VSAM de benefícios em retorno bancário,jcl,"Cria um KSDS para armazenar dados de benefícios, ajustando tamanho de chave e de registro conforme a rotina de retorno bancário.","//IDC495   JOB (ACCT),'BENE RET',CLASS=A,MSGCLASS=X
//DEFKSDS   EXEC PGM=IDCAMS
//SYSPRINT  DD   SYSOUT=*
//SYSIN     DD   *
  DEFINE CLUSTER(NAME(USER.BENE.RET.KSDS) -
         INDEXED -
         KEYS(15 0) -
         RECORDSIZE(150 150) -
         SHAREOPTIONS(2 3) -
         VOLUMES(WRK001)) -
         DATA(NAME(USER.BENE.RET.KSDS.DATA)) -
         INDEX(NAME(USER.BENE.RET.KSDS.INDEX))
/*"
code,mainframe,jcl/execucao,,,JCL 496 - COND para bloquear step de retorno bancário em benefícios,jcl,Pula a etapa seguinte quando a validação de benefícios retorna RC compatível com a regra operacional definida para retorno bancário.,"//COND496 JOB (ACCT),'BENE RET',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//VALIDA    EXEC PGM=VALBENE
//ENTRADA   DD   DSN=USER.BENE.RET.INPUT.DF,DISP=SHR
//PROCESSA  EXEC PGM=PRCBENE,COND=(0,NE,VALIDA)
//SAIDA     DD   DSN=USER.BENE.RET.SAIDA.DF,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/execucao,,,JCL 497 - IF/THEN/ELSE para desviar processamento de benefícios em retorno bancário,jcl,"Encaminha o job para o caminho normal ou alternativo de retorno bancário, conforme RC do step anterior.","//IF497    JOB (ACCT),'BENE RET',CLASS=A,MSGCLASS=X
//EXTRAI    EXEC PGM=EXTBENE
//CHECKRC   IF (EXTRAI.RC <= 16) THEN
//CARGA     EXEC PGM=LDBENE
//OUTOK     DD   DSN=USER.BENE.RET.OK.DF,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//ELSE
//ERRO      EXEC PGM=GERRPT
//OUTERR    DD   DSN=USER.BENE.RET.ERRO.DF,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA
//ENDIF     ENDIF"
code,mainframe,jcl/procedures,,,JCL 498 - PROC catalogada para retorno bancário de benefícios,jcl,Chama uma PROC reutilizável e sobrescreve parâmetros simbólicos para adaptar o processamento ao domínio de benefícios.,"//PRC498   JOB (ACCT),'BENE RET',CLASS=A,MSGCLASS=X
//EXECROT   EXEC PROCBENE,ARQIN=USER.BENE.RET.IN.DF,ARQOUT=USER.BENE.RET.OUT.DF,
//             REG=128M,TIPO=RET"
code,mainframe,jcl/generico,,,JCL 499 - PROC in-stream parametrizada para benefícios em retorno bancário,jcl,"Define uma procedure no próprio job com símbolos para variar entrada, saída e modo de execução da rotina de retorno bancário.","//ISP499   JOB (ACCT),'BENE RET',CLASS=A,MSGCLASS=X
//ETAPA     PROC ARQIN=,ARQOUT=
//STEP1     EXEC PGM=PRCBENE
//INFILE    DD   DSN=&ARQIN,DISP=SHR
//OUTFILE   DD   DSN=&ARQOUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//          PEND
//RUNPROC   EXEC ETAPA,ARQIN=USER.BENE.RET.RAW.DF,ARQOUT=USER.BENE.RET.NORM.DF"
code,mainframe,jcl/dd,,,JCL 500 - DISP detalhado para arquivo de benefícios em retorno bancário,jcl,"Mostra um triplo DISP NEW,KEEP,DELETE e o efeito prático de sucesso, falha ou término anormal sobre um dataset de benefícios.","//DSP500   JOB (ACCT),'BENE RET',CLASS=A,MSGCLASS=X
//STEP1     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.BENE.RET.ARQ.DF,DISP=(NEW,KEEP,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
code,mainframe,cobol/basico,,,COBOL 001 - DISPLAY inicial para cobrança em fechamento diário,cobol,Programa mínimo que exibe mensagem contextualizada para um fluxo de cobrança em fechamento diário.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. COBFECH0.
       PROCEDURE DIVISION.
           DISPLAY 'ROTINA DE COBRANÇA - FECHAMENTO DIÁRIO'.
           GOBACK."
code,mainframe,cobol/dados,,,COBOL 002 - WORKING-STORAGE para dados de cobrança em fechamento diário,cobol,Declara campos alfanuméricos e numéricos típicos de uma rotina de fechamento diário.,"       WORKING-STORAGE SECTION.
       01 WS-CLIENTE      PIC X(20) VALUE 'COBR-PE'.
       01 WS-LOTE         PIC 9(5)  VALUE 1001.
       01 WS-VALOR        PIC S9(7)V99 COMP-3 VALUE 2007.50.
       01 WS-STATUS       PIC X(01) VALUE 'A'."
code,mainframe,cobol/controle,,,COBOL 003 - IF e EVALUATE para classificar cobrança em fechamento diário,cobol,Compara condições de negócio e usa EVALUATE para decidir a ação da rotina de fechamento diário.,"       WORKING-STORAGE SECTION.
       01 WS-VALOR        PIC 9(5) VALUE 11.
       01 WS-FAIXA        PIC X(10).
       PROCEDURE DIVISION.
           EVALUATE TRUE
               WHEN WS-VALOR < 20
                   MOVE 'BAIXA' TO WS-FAIXA
               WHEN WS-VALOR < 60
                   MOVE 'MEDIA' TO WS-FAIXA
               WHEN OTHER
                   MOVE 'ALTA' TO WS-FAIXA
           END-EVALUATE
           DISPLAY 'FAIXA COBR: ' WS-FAIXA
           GOBACK."
code,mainframe,cobol/iteracao,,,COBOL 004 - PERFORM VARYING para percorrer lotes de cobrança em fechamento diário,cobol,"Executa laço controlado por contador, simulando o avanço por registros ou parcelas do processo de fechamento diário.","       WORKING-STORAGE SECTION.
       01 WS-I            PIC 9(3).
       PROCEDURE DIVISION.
           PERFORM VARYING WS-I FROM 1 BY 1
               UNTIL WS-I > 5
               DISPLAY 'LOTE COBR ' WS-I
           END-PERFORM
           GOBACK."
code,mainframe,cobol/arquivos,,,COBOL 005 - Leitura sequencial de arquivo de cobrança em fechamento diário,cobol,"Abre arquivo de entrada, lê até o fim e trata FILE STATUS em um cenário de fechamento diário.","       ENVIRONMENT DIVISION.
       INPUT-OUTPUT SECTION.
       FILE-CONTROL.
           SELECT ARQ-IN ASSIGN TO 'IN005'
               ORGANIZATION IS LINE SEQUENTIAL.
       DATA DIVISION.
       FILE SECTION.
       FD  ARQ-IN.
       01 REG-IN          PIC X(80).
       WORKING-STORAGE SECTION.
       01 WS-FS           PIC XX.
       01 WS-EOF          PIC X VALUE 'N'.
       PROCEDURE DIVISION.
           OPEN INPUT ARQ-IN
           PERFORM UNTIL WS-EOF = 'S'
               READ ARQ-IN
                   AT END MOVE 'S' TO WS-EOF
                   NOT AT END DISPLAY REG-IN
               END-READ
           END-PERFORM
           CLOSE ARQ-IN
           GOBACK."
code,mainframe,cobol/numerico,,,COBOL 006 - COMPUTE com arredondamento para cobrança em fechamento diário,cobol,"Calcula valor derivado com casas decimais, típico de juros, tarifa ou rateio em fechamento diário.","       WORKING-STORAGE SECTION.
       01 WS-BASE         PIC 9(5)V99 VALUE 103.35.
       01 WS-TAXA         PIC 9V9999  VALUE 0.1275.
       01 WS-TOTAL        PIC 9(6)V99.
       PROCEDURE DIVISION.
           COMPUTE WS-TOTAL ROUNDED = WS-BASE * (1 + WS-TAXA)
           DISPLAY 'TOTAL COBR: ' WS-TOTAL
           GOBACK."
code,mainframe,cobol/strings,,,COBOL 007 - INSPECT e UNSTRING para texto de cobrança em fechamento diário,cobol,"Separa campos de uma linha de entrada e conta ocorrências, útil em parsing de mensagens de fechamento diário.","       WORKING-STORAGE SECTION.
       01 WS-LINHA        PIC X(40) VALUE 'CLIENTE;000123;ATIVO'.
       01 WS-A            PIC X(15).
       01 WS-B            PIC X(15).
       01 WS-C            PIC X(15).
       01 WS-COUNT        PIC 9(3) VALUE 0.
       PROCEDURE DIVISION.
           UNSTRING WS-LINHA DELIMITED BY ';'
               INTO WS-A WS-B WS-C
           END-UNSTRING
           INSPECT WS-LINHA TALLYING WS-COUNT FOR ALL ';'
           DISPLAY WS-A ' | ' WS-B ' | ' WS-C
           DISPLAY 'DELIM=' WS-COUNT
           GOBACK."
code,mainframe,cobol/tabelas,,,COBOL 008 - OCCURS e SEARCH para tabela de cobrança em fechamento diário,cobol,Cria tabela em memória e faz busca linear por uma chave ligada ao processo de fechamento diário.,"       WORKING-STORAGE SECTION.
       01 WS-TAB.
          05 WS-ITEM OCCURS 3 TIMES INDEXED BY IDX.
             10 WS-COD      PIC X(04).
             10 WS-DESC     PIC X(12).
       01 WS-ALVO          PIC X(04) VALUE 'COBR'.
       PROCEDURE DIVISION.
           MOVE 'COBR' TO WS-COD(1)
           MOVE 'PRIMEIRO'  TO WS-DESC(1)
           MOVE 'AUX1'      TO WS-COD(2)
           MOVE 'SEGUNDO'   TO WS-DESC(2)
           MOVE 'AUX2'      TO WS-COD(3)
           MOVE 'TERCEIRO'  TO WS-DESC(3)
           SEARCH WS-ITEM
               AT END DISPLAY 'NAO ENCONTRADO'
               WHEN WS-COD(IDX) = WS-ALVO
                   DISPLAY WS-DESC(IDX)
           END-SEARCH
           GOBACK."
code,mainframe,cobol/modularizacao,,,COBOL 009 - Parágrafos e seções para rotina de cobrança em fechamento diário,cobol,Organiza a lógica em blocos nomeados para facilitar manutenção e leitura da rotina de fechamento diário.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. COBFECH0.
       PROCEDURE DIVISION.
       PRINCIPAL-SECTION.
           PERFORM INICIALIZA-ROTINA
           PERFORM PROCESSA-REGRA
           PERFORM FINALIZA-ROTINA
           GOBACK.
       INICIALIZA-ROTINA.
           DISPLAY 'INICIO COBR'.
       PROCESSA-REGRA.
           DISPLAY 'PROCESSA FCH'.
       FINALIZA-ROTINA.
           DISPLAY 'FIM PE'."
code,mainframe,cobol/chamada,,,COBOL 010 - CALL USING para subprograma de cobrança em fechamento diário,cobol,"Chama subprograma com parâmetros de entrada e retorno, comum em validações ou cálculos de fechamento diário.","       WORKING-STORAGE SECTION.
       01 WS-CHAVE        PIC X(10) VALUE 'COBR01'.
       01 WS-RETORNO      PIC 9(3)  VALUE 0.
       PROCEDURE DIVISION.
           CALL 'SUBCOBR'
                USING WS-CHAVE
                      WS-RETORNO
           END-CALL
           DISPLAY 'RC=' WS-RETORNO
           GOBACK."
code,mainframe,cobol/basico,,,COBOL 011 - DISPLAY inicial para cobrança em carga mensal,cobol,Programa mínimo que exibe mensagem contextualizada para um fluxo de cobrança em carga mensal.,"       IDENTIFICATION DIVISION.
       PROGRAM-ID. COBCARG0.
       PROCEDURE DIVISION.
           DISPLAY 'ROTINA DE COBRANÇA - CARGA MENSAL'.
           GOBACK."
code,mainframe,cobol/dados,,,COBOL 012 - WORKING-STORAGE para dados de cobrança em carga mensal,cobol,Declara campos alfanuméricos e numéricos típicos de uma rotina de carga mensal.,"       WORKING-STORAGE SECTION.
       01 WS-CLIENTE      PIC X(20) VALUE 'COBR-SP'.
       01 WS-LOTE         PIC 9(5)  VALUE 1002.
       01 WS-VALOR        PIC S9(7)V99 COMP-3 VALUE 2014.50.
       01 WS-STATUS       PIC X(01) VALUE 'A'."
code,mainframe,cobol/controle,,,COBOL 013 - IF e EVALUATE para classificar cobrança em carga mensal,cobol,Compara condições de negócio e usa EVALUATE para decidir a ação da rotina de carga mensal.,"       WORKING-STORAGE SECTION.
       01 WS-VALOR        PIC 9(5) VALUE 12.
       01 WS-FAIXA        PIC X(10).
       PROCEDURE DIVISION.
           EVALUATE TRUE
               WHEN WS-VALOR < 20
                   MOVE 'BAIXA' TO WS-FAIXA
               WHEN WS-VALOR < 60
                   MOVE 'MEDIA' TO WS-FAIXA
               WHEN OTHER
                   MOVE 'ALTA' TO WS-FAIXA
           END-EVALUATE
           DISPLAY 'FAIXA COBR: ' WS-FAIXA
           GOBACK."
code,mainframe,cobol/iteracao,,,COBOL 014 - PERFORM VARYING para percorrer lotes de cobrança em carga mensal,cobol,"Executa laço controlado por contador, simulando o avanço por registros ou parcelas do processo de carga mensal.","       WORKING-STORAGE SECTION.
       01 WS-I            PIC 9(3).
       PROCEDURE DIVISION.
           PERFORM VARYING WS-I FROM 1 BY 1
               UNTIL WS-I > 5
               DISPLAY 'LOTE COBR ' WS-I
           END-PERFORM
           GOBACK."
code,mainframe,cobol/arquivos,,,COBOL 015 - Leitura sequencial de arquivo de cobrança em carga mensal,cobol,"Abre arquivo de entrada, lê até o fim e trata FILE STATUS em um cenário de carga mensal.","       ENVIRONMENT DIVISION.
       INPUT-OUTPUT SECTION.
       FILE-CONTROL.
           SELECT ARQ-IN ASSIGN TO 'IN015'
               ORGANIZATION IS LINE SEQUENTIAL.
       DATA DIVISION.
       FILE SECTION.
       FD  ARQ-IN.
       01 REG-IN          PIC X(80).
       WORKING-STORAGE SECTION.
       01 WS-FS           PIC XX.
       01 WS-EOF          PIC X VALUE 'N'.
       PROCEDURE DIVISION.
           OPEN INPUT ARQ-IN
           PERFORM UNTIL WS-EOF = 'S'
               READ ARQ-IN
                   AT END MOVE 'S' TO WS-EOF
                   NOT AT END DISPLAY REG-IN
               END-READ
           END-PERFORM
           CLOSE ARQ-IN
           GOBACK."
