space,subspace,title,prompt,answer
Perguntas Estudo,COBOL,COBOL Prática 551,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 551)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 552,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 552)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 553,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 553)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 554,Como reorganizar um VSAM KSDS (pergunta 554)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 555,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 555)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 556,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 556)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 557,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 557)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 558,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 558)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 559,Como reorganizar um VSAM KSDS (pergunta 559)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 560,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 560)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 561,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 561)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 562,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 562)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 563,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 563)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 564,Como reorganizar um VSAM KSDS (pergunta 564)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 565,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 565)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 566,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 566)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 567,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 567)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 568,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 568)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 569,Como reorganizar um VSAM KSDS (pergunta 569)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 570,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 570)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 571,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 571)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 572,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 572)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 573,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 573)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 574,Como reorganizar um VSAM KSDS (pergunta 574)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 575,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 575)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 576,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 576)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 577,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 577)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 578,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 578)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 579,Como reorganizar um VSAM KSDS (pergunta 579)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 580,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 580)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 581,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 581)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 582,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 582)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 583,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 583)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 584,Como reorganizar um VSAM KSDS (pergunta 584)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 585,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 585)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 586,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 586)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 587,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 587)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 588,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 588)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 589,Como reorganizar um VSAM KSDS (pergunta 589)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 590,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 590)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 591,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 591)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 592,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 592)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 593,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 593)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 594,Como reorganizar um VSAM KSDS (pergunta 594)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 595,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 595)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 596,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 596)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 597,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 597)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 598,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 598)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 599,Como reorganizar um VSAM KSDS (pergunta 599)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 600,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 600)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 601,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 601)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 602,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 602)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 603,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 603)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 604,Como reorganizar um VSAM KSDS (pergunta 604)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 605,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 605)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 606,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 606)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
